Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
ESC17,morrison,B-107,2024/11/22,15:19:05,18.8294,2656,18.799,0.0304,0,0,-0.0023,0,1046.96,34.120709,-106.885639,100,0.0049,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:11,18.8297,2656,18.7994,0.0303,0,0,-0.0008,0,1046.96,34.120709,-106.885639,106,0.0029,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:17,18.8307,2656,18.8004,0.0303,0,0,0.0004,0,1046.96,34.120709,-106.885639,112,0.0039,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:23,18.8321,2656,18.8018,0.0302,0,0,0.0015,0,1046.96,34.120709,-106.885639,118,0.0047,94,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:29,18.8303,2656,18.8001,0.0302,0,0,-0.0002,0,1046.96,34.120709,-106.885639,124,0.0029,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:36,18.8282,2656,18.7981,0.0301,0,0,-0.0003,0,1046.96,34.120709,-106.885639,131,0.0055,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:42,18.828,2656,18.7979,0.0301,0,0,-0.0003,0,1046.96,34.120709,-106.885639,137,0.0051,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:48,18.825,2656,18.7949,0.03,0,0,-0.002,0,1046.96,34.120709,-106.885639,143,0.0033,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:53,18.826,2656,18.796,0.03,0,0,-0.0017,0,1046.96,34.120709,-106.885639,148,0.0088,94,No notes.
ESC17,morrison,B-107,2024/11/22,15:19:59,18.8281,2656,18.7981,0.0299,0,0,-0.0002,0,1046.96,34.120709,-106.885639,154,0.0079,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:05,18.8287,2656,18.7988,0.0299,0,0,0.0013,0,1046.96,34.120709,-106.885639,160,0.0061,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:10,18.8244,2656,18.7946,0.0299,0,0,-0.0008,0,1046.96,34.120709,-106.885639,165,0.005,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:16,18.8233,2656,18.7935,0.0298,0,0,-0.0017,0,1046.96,34.120709,-106.885639,171,0.0034,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:22,18.8247,2656,18.7949,0.0298,0,0,-0.0003,0,1046.96,34.120709,-106.885639,177,0.0042,94,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:28,18.8259,2656,18.7962,0.0297,0,0,0.0015,0,1046.96,34.120709,-106.885639,183,0.0041,93,No notes.
ESC17,morrison,B-107,2024/11/22,15:20:35,18.8203,2656,18.7907,0.0297,0,0,-0.0016,0,1046.96,34.120709,-106.885639,189,0.0027,93,No notes.
ESC17,morrison,B-107,2024/11/22,16:39:44,18.8633,2656,18.871,-0.0077,0,0,-0.001,0,1046.96,34.120709,-106.885639,63,0.0099,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:40:04,18.8231,2656,18.8309,-0.0078,0,0,-0.0043,0,1046.96,34.120709,-106.885639,83,0.0024,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:40:11,18.8377,2656,18.8456,-0.0079,0,0,-0.0009,0,1046.96,34.120709,-106.885639,90,0.0035,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:40:49,18.8343,2656,18.8422,-0.008,0,0,-0.0012,0,1046.96,34.120709,-106.885639,128,0.0026,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:40:54,18.8365,2656,18.8447,-0.0083,0,0,0.0007,0,1046.96,34.120709,-106.885639,133,0.0062,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:40:59,18.8347,2656,18.843,-0.0083,0,0,-0.0008,0,1046.96,34.120709,-106.885639,138,0.0039,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:41:11,18.8362,2656,18.8445,-0.0084,0,0,-0.0001,0,1046.96,34.120709,-106.885639,150,0.0018,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:41:17,18.8335,2656,18.8419,-0.0084,0,0,-0.0022,0,1046.96,34.120709,-106.885639,156,0.0058,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:41:47,18.8339,2656,18.8424,-0.0085,0,0,-0.0015,0,1046.96,34.120709,-106.885639,186,0.0087,94,No notes.
ESC17,morrison,B-107,2024/11/22,16:42:21,18.838,2656,18.8467,-0.0087,0,0,0.0007,0,1046.96,34.120709,-106.885639,220,0.0073,94,No notes.
ESC10,morrison,B-107,2024/11/22,16:51:37,18.5827,2656,18.5957,-0.0131,0,0,0.003,0,1406.73,34.120544,-106.886317,108,0.0035,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:01:46,18.5698,2656,18.5874,-0.0176,0,0,-0.0075,0,1406.73,34.120544,-106.886317,61,0.0045,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:02:08,18.5497,2656,18.5674,-0.0177,0,0,-0.0097,0,1406.73,34.120544,-106.886317,83,0.0046,92,No notes.
ESC10,morrison,B-107,2024/11/22,17:02:19,18.5584,2656,18.5762,-0.0178,0,0,-0.0006,0,1406.73,34.120544,-106.886317,94,0.003,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:02:25,18.5582,2656,18.5761,-0.0179,0,0,-0.0001,0,1406.73,34.120544,-106.886317,100,0.0045,92,No notes.
ESC10,morrison,B-107,2024/11/22,17:02:33,18.5581,2656,18.5761,-0.018,0,0,0.0005,0,1406.73,34.120544,-106.886317,108,0.0023,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:03:07,18.5586,2656,18.5768,-0.0182,0,0,0.0002,0,1406.73,34.120544,-106.886317,142,0.0046,92,No notes.
ESC23,morrion,B-107,2024/11/22,17:07:16,18.3339,2656,18.3538,-0.02,0,0,0.009,0,1408.14,34.120301,-106.886741,59,0.006,93,No notes.
ESC23,morrion,B-107,2024/11/22,17:07:28,18.284,2656,18.304,-0.0201,0,0,-0.0045,0,1408.14,34.120301,-106.886741,71,0.0041,93,No notes.
ESC23,morrion,B-107,2024/11/22,17:07:34,18.2938,2656,18.314,-0.0201,0,0,0.0031,0,1408.14,34.120301,-106.886741,77,0.0038,94,No notes.
ESC23,morrion,B-107,2024/11/22,17:07:41,18.2984,2656,18.3186,-0.0202,0,0,0.0023,0,1408.14,34.120301,-106.886741,84,0.0021,92,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:12,18.2939,2656,18.3143,-0.0204,0,0,-0.0011,0,1408.14,34.120301,-106.886741,115,0.0018,92,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:18,18.2969,2656,18.3173,-0.0204,0,0,0.0007,0,1408.14,34.120301,-106.886741,121,0.0037,92,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:24,18.296,2656,18.3164,-0.0205,0,0,0,0,1408.14,34.120301,-106.886741,127,0.0038,91,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:31,18.2954,2656,18.3159,-0.0205,0,0,0,0,1408.14,34.120301,-106.886741,134,0.0025,92,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:37,18.2945,2656,18.315,-0.0206,0,0,-0.0002,0,1408.14,34.120301,-106.886741,140,0.0018,93,No notes.
ESC23,morrion,B-107,2024/11/22,17:08:43,18.2933,2656,18.314,-0.0206,0,0,-0.0013,0,1408.14,34.120301,-106.886741,146,0.004,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:13:37,18.576,2656,18.5986,-0.0226,0,0,-0.0079,0,1406.73,34.120544,-106.886317,76,0.0048,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:13:43,18.573,2656,18.5957,-0.0227,0,0,0.0036,0,1406.73,34.120544,-106.886317,82,0.0017,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:24,18.5672,2656,18.5902,-0.023,0,0,-0.0012,0,1406.73,34.120544,-106.886317,123,0.0027,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:30,18.5652,2656,18.5883,-0.0231,0,0,-0.0012,0,1406.73,34.120544,-106.886317,129,0.0024,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:35,18.5694,2656,18.5925,-0.0231,0,0,0.0012,0,1406.73,34.120544,-106.886317,134,0.0037,94,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:41,18.5699,2656,18.5931,-0.0232,0,0,0.0015,0,1406.73,34.120544,-106.886317,140,0.0051,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:47,18.5692,2656,18.5924,-0.0232,0,0,0.001,0,1406.73,34.120544,-106.886317,146,0.0044,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:54,18.5681,2656,18.5913,-0.0232,0,0,-0.0008,0,1406.73,34.120544,-106.886317,153,0.0024,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:14:59,18.5673,2656,18.5906,-0.0233,0,0,-0.0007,0,1406.73,34.120544,-106.886317,158,0.0055,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:17:28,18.5598,2656,18.584,-0.0243,0,0,-0.0071,0,1406.73,34.120544,-106.886317,69,0.004,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:17:37,18.5696,2656,18.594,-0.0244,0,0,0.0027,0,1406.73,34.120544,-106.886317,78,0.004,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:17:43,18.5768,2656,18.6012,-0.0244,0,0,0.001,0,1406.73,34.120544,-106.886317,84,0.0027,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:17:49,18.5716,2656,18.5961,-0.0245,0,0,-0.0024,0,1406.73,34.120544,-106.886317,90,0.0037,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:17:56,18.5695,2656,18.594,-0.0245,0,0,-0.0014,0,1406.73,34.120544,-106.886317,97,0.0072,93,No notes.
ESC10,morrison,B-107,2024/11/22,17:18:02,18.5723,2656,18.5968,-0.0245,0,0,0.0017,0,1406.73,34.120544,-106.886317,103,0.0018,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:25:38,18.7741,2656,18.8017,-0.0276,0,0,-0.0049,0,1406.72,34.120661,-106.885877,73,0.0029,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:25:43,18.7921,2656,18.8197,-0.0277,0,0,0.0032,0,1406.72,34.120661,-106.885877,78,0.0021,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:25:50,18.7901,2656,18.8178,-0.0277,0,0,-0.0002,0,1406.72,34.120661,-106.885877,85,0.0014,94,No notes.
ESC16,morrison,B-107,2024/11/22,17:25:55,18.7853,2656,18.813,-0.0278,0,0,-0.0024,0,1406.72,34.120661,-106.885877,90,0.0031,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:02,18.784,2656,18.8118,-0.0278,0,0,-0.0014,0,1406.72,34.120661,-106.885877,97,0.0021,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:28,18.7861,2656,18.8141,-0.028,0,0,-0.0004,0,1406.72,34.120661,-106.885877,123,0.0015,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:35,18.7857,2656,18.8137,-0.028,0,0,-0.0007,0,1406.72,34.120661,-106.885877,130,0.0034,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:45,18.7873,2656,18.8153,-0.0281,0,0,0.0002,0,1406.72,34.120661,-106.885877,140,0.003,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:50,18.7923,2656,18.8204,-0.0281,0,0,0.0039,0,1406.72,34.120661,-106.885877,145,0.0043,93,No notes.
ESC16,morrison,B-107,2024/11/22,17:26:55,18.7859,2656,18.8141,-0.0281,0,0,-0.0022,0,1406.72,34.120661,-106.885877,150,0.0058,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:38:48,19.5483,2656,19.5811,-0.0327,0,0,-0.0071,0,1406.86,34.121114,-106.884437,77,0.006,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:38:58,19.561,2656,19.5938,-0.0328,0,0,0.0013,0,1406.86,34.121114,-106.884437,87,0.0059,94,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:03,19.5654,2656,19.5982,-0.0329,0,0,0.001,0,1406.86,34.121114,-106.884437,92,0.0066,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:10,19.5576,2656,19.5904,-0.0329,0,0,-0.0031,0,1406.86,34.121114,-106.884437,99,0.002,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:38,19.5558,2656,19.5889,-0.0331,0,0,-0.0009,0,1406.86,34.121114,-106.884437,127,0.0063,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:45,19.5527,2656,19.5858,-0.0331,0,0,-0.0024,0,1406.86,34.121114,-106.884437,134,0.0037,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:51,19.5548,2656,19.588,-0.0331,0,0,-0.0007,0,1406.86,34.121114,-106.884437,140,0.0054,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:39:57,19.559,2656,19.5922,-0.0332,0,0,0.0016,0,1406.86,34.121114,-106.884437,146,0.0075,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:02,19.557,2656,19.5903,-0.0332,0,0,0.0012,0,1406.86,34.121114,-106.884437,151,0.0051,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:08,19.5519,2656,19.5851,-0.0333,0,0,-0.0009,0,1406.86,34.121114,-106.884437,157,0.0057,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:15,19.5497,2656,19.583,-0.0333,0,0,-0.0014,0,1406.86,34.121114,-106.884437,164,0.0037,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:20,19.5514,2656,19.5848,-0.0333,0,0,-0.001,0,1406.86,34.121114,-106.884437,169,0.0047,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:27,19.551,2656,19.5844,-0.0334,0,0,-0.001,0,1406.86,34.121114,-106.884437,176,0.0069,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:34,19.5491,2656,19.5825,-0.0334,0,0,-0.0003,0,1406.86,34.121114,-106.884437,183,0.0031,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:40:41,19.5497,2656,19.5832,-0.0335,0,0,0.001,0,1406.86,34.121114,-106.884437,190,0.0015,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:45:33,19.6034,2656,19.6387,-0.0352,0,0,0.0058,0,1406.86,34.121114,-106.884437,57,0.0061,92,No notes.
ESC22,morrison,B-107,2024/11/22,17:45:49,19.5531,2656,19.5885,-0.0354,0,0,0.001,0,1406.86,34.121114,-106.884437,73,0.0064,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:45:59,19.5694,2656,19.6048,-0.0354,0,0,0.0084,0,1406.86,34.121114,-106.884437,83,0.0087,92,No notes.
ESC22,morrison,B-107,2024/11/22,17:46:29,19.5621,2656,19.5977,-0.0356,0,0,0.0012,0,1406.86,34.121114,-106.884437,113,0.0079,92,No notes.
ESC22,morrison,B-107,2024/11/22,17:46:41,19.5677,2656,19.6034,-0.0357,0,0,-0.0003,0,1406.86,34.121114,-106.884437,125,0.0032,92,No notes.
ESC22,morrison,B-107,2024/11/22,17:46:47,19.5599,2656,19.5956,-0.0357,0,0,-0.0027,0,1406.86,34.121114,-106.884437,131,0.0028,93,No notes.
ESC22,morrison,B-107,2024/11/22,17:46:55,19.5609,2656,19.5967,-0.0357,0,0,-0.001,0,1406.86,34.121114,-106.884437,139,0.0028,92,No notes.
ESC22,morrison,B-107,2024/11/22,17:47:29,19.5628,2656,19.5986,-0.0358,0,0,0.0008,0,1406.86,34.121114,-106.884437,173,0.0018,90,No notes.
ESC21,morrison,B-107,2024/11/22,17:57:45,19.443,2656,19.4825,-0.0395,0,0,-0.0077,0,1406.31,34.12103,-106.884683,69,0.0069,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:57:58,19.4593,2656,19.4988,-0.0396,0,0,0.0045,0,1406.31,34.12103,-106.884683,82,0.0048,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:05,19.467,2656,19.5066,-0.0396,0,0,0.0001,0,1406.31,34.12103,-106.884683,89,0.0032,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:12,19.4533,2656,19.493,-0.0397,0,0,-0.0045,0,1406.31,34.12103,-106.884683,96,0.0071,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:20,19.4632,2656,19.5029,-0.0397,0,0,0.0035,0,1406.31,34.12103,-106.884683,104,0.0088,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:26,19.4594,2656,19.4992,-0.0398,0,0,-0.0002,0,1406.31,34.12103,-106.884683,110,0.0087,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:33,19.4571,2656,19.4969,-0.0398,0,0,-0.0008,0,1406.31,34.12103,-106.884683,117,0.0032,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:39,19.4593,2656,19.4992,-0.0398,0,0,-0.0003,0,1406.31,34.12103,-106.884683,123,0.0032,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:58:44,19.4575,2656,19.4974,-0.0399,0,0,-0.0009,0,1406.31,34.12103,-106.884683,128,0.0042,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:59:24,19.4579,2656,19.4978,-0.0399,0,0,0.0004,0,1406.31,34.12103,-106.884683,168,0.0006,92,No notes.
ESC21,morrison,B-107,2024/11/22,17:59:29,19.4589,2656,19.499,-0.0401,0,0,0.0006,0,1406.31,34.12103,-106.884683,173,0.0021,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:12:44,18.4602,2656,18.5045,-0.0443,0,0,0.0004,0,1407.01,34.120431,-106.886178,77,0.0066,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:12:54,18.4769,2656,18.5213,-0.0444,0,0,0.0065,0,1407.01,34.120431,-106.886178,87,0.0062,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:00,18.462,2656,18.5064,-0.0444,0,0,-0.0027,0,1407.01,34.120431,-106.886178,93,0.0044,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:06,18.4604,2656,18.5048,-0.0445,0,0,-0.0003,0,1407.01,34.120431,-106.886178,99,0.0065,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:11,18.4598,2656,18.5043,-0.0445,0,0,0.0003,0,1407.01,34.120431,-106.886178,104,0.0081,93,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:42,18.4679,2656,18.5124,-0.0445,0,0,0.0019,0,1407.01,34.120431,-106.886178,135,0.0019,91,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:49,18.4651,2656,18.5098,-0.0447,0,0,0.0006,0,1407.01,34.120431,-106.886178,142,0.0022,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:13:56,18.4626,2656,18.5073,-0.0447,0,0,-0.0007,0,1407.01,34.120431,-106.886178,149,0.0016,93,No notes.
ESC08,morrison,B-107,2024/11/22,18:14:02,18.4631,2656,18.5078,-0.0447,0,0,0.0001,0,1407.01,34.120431,-106.886178,155,0.0039,93,No notes.
ESC08,morrison,B-107,2024/11/22,18:14:08,18.4625,2656,18.5073,-0.0448,0,0,0.0001,0,1407.01,34.120431,-106.886178,161,0.0059,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:14:14,18.4645,2656,18.5093,-0.0448,0,0,0.0007,0,1407.01,34.120431,-106.886178,167,0.004,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:14:20,18.4639,2656,18.5087,-0.0448,0,0,0,0,1407.01,34.120431,-106.886178,173,0.0031,92,No notes.
ESC08,morrison,B-107,2024/11/22,18:14:41,18.4617,2656,18.5066,-0.0449,0,0,-0.0017,0,1407.01,34.120431,-106.886178,194,0.0029,92,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:21:24,18.5289,2656,18.5755,-0.0467,0,0,-0.0099,0,1406.87,34.120365,-106.886292,116,0.0091,92,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:21:30,18.5369,2656,18.5839,-0.0469,0,0,0.0034,0,1406.87,34.120365,-106.886292,122,0.0024,92,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:22:04,18.5359,2656,18.583,-0.0471,0,0,0.0018,0,1406.87,34.120365,-106.886292,156,0.004,93,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:22:10,18.532,2656,18.5791,-0.0471,0,0,-0.001,0,1406.87,34.120365,-106.886292,162,0.0023,93,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:22:16,18.5289,2656,18.5761,-0.0471,0,0,-0.0013,0,1406.87,34.120365,-106.886292,168,0.0021,93,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:22:23,18.5326,2656,18.5798,-0.0472,0,0,0.0007,0,1406.87,34.120365,-106.886292,175,0.0037,93,No notes.
ESC-E06,morrison,B-107,2024/11/22,18:22:29,18.5322,2656,18.5794,-0.0472,0,0,-0.0003,0,1406.87,34.120365,-106.886292,181,0.004,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:26:14,18.5954,2656,18.6436,-0.0482,0,0,0.0008,0,1406.73,34.120544,-106.886317,58,0.0074,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:26:19,18.5615,2656,18.6097,-0.0483,0,0,-0.0094,0,1406.73,34.120544,-106.886317,63,0.0027,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:26:28,18.5568,2656,18.6051,-0.0483,0,0,-0.0024,0,1406.73,34.120544,-106.886317,72,0.0033,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:26:36,18.5692,2656,18.6175,-0.0483,0,0,0.0045,0,1406.73,34.120544,-106.886317,80,0.005,92,No notes.
ESC10,morrison,B-107,2024/11/22,18:26:42,18.5715,2656,18.6198,-0.0484,0,0,0.0012,0,1406.73,34.120544,-106.886317,86,0.0023,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:15,18.5657,2656,18.6142,-0.0485,0,0,-0.0008,0,1406.73,34.120544,-106.886317,119,0.0056,92,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:23,18.5646,2656,18.6131,-0.0485,0,0,-0.0016,0,1406.73,34.120544,-106.886317,127,0.0029,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:32,18.5661,2656,18.6147,-0.0486,0,0,-0.0001,0,1406.73,34.120544,-106.886317,136,0.0069,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:37,18.5647,2656,18.6133,-0.0486,0,0,-0.0013,0,1406.73,34.120544,-106.886317,141,0.001,92,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:43,18.5668,2656,18.6154,-0.0486,0,0,0.0005,0,1406.73,34.120544,-106.886317,147,0.0019,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:27:57,18.5676,2656,18.6163,-0.0487,0,0,0.001,0,1406.73,34.120544,-106.886317,161,0.0021,94,No notes.
ESC10,morrison,B-107,2024/11/22,18:28:10,18.5647,2656,18.6135,-0.0487,0,0,-0.0008,0,1406.73,34.120544,-106.886317,174,0.0019,93,No notes.
ESC10,morrison,B-107,2024/11/22,18:28:15,18.5652,2656,18.614,-0.0488,0,0,-0.0008,0,1406.73,34.120544,-106.886317,179,0.0032,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:34:27,18.8734,2656,18.9238,-0.0504,0,0,0.0001,0,1046.96,34.120709,-106.885639,62,0.0077,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:34:38,18.829,2656,18.8795,-0.0504,0,0,-0.0072,0,1046.96,34.120709,-106.885639,73,0.0039,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:34:43,18.8386,2656,18.889,-0.0504,0,0,0.0017,0,1046.96,34.120709,-106.885639,78,0.0012,94,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:18,18.8429,2656,18.8935,-0.0506,0,0,-0.0004,0,1046.96,34.120709,-106.885639,113,0.0016,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:25,18.845,2656,18.8956,-0.0506,0,0,0.0002,0,1046.96,34.120709,-106.885639,120,0.0044,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:32,18.8453,2656,18.8959,-0.0506,0,0,0.001,0,1046.96,34.120709,-106.885639,127,0.0041,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:37,18.8463,2656,18.897,-0.0507,0,0,0.0022,0,1046.96,34.120709,-106.885639,132,0.007,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:42,18.8431,2656,18.8938,-0.0507,0,0,0.0002,0,1046.96,34.120709,-106.885639,137,0.009,93,No notes.
ESC17,morrison,B-107,2024/11/22,18:35:47,18.8422,2656,18.8929,-0.0507,0,0,-0.0019,0,1046.96,34.120709,-106.885639,142,0.0077,93,No notes.
ESC23,morrion,B-107,2024/11/22,18:43:30,18.3201,2656,18.3726,-0.0525,0,0,-0.0063,0,1408.14,34.120301,-106.886741,58,0.0062,92,No notes.
ESC23,morrion,B-107,2024/11/22,18:43:41,18.2951,2656,18.3476,-0.0526,0,0,-0.0072,0,1408.14,34.120301,-106.886741,69,0.0034,92,No notes.
ESC23,morrion,B-107,2024/11/22,18:43:47,18.3048,2656,18.3574,-0.0526,0,0,0.0048,0,1408.14,34.120301,-106.886741,75,0.0023,92,No notes.
ESC23,morrion,B-107,2024/11/22,18:44:19,18.3039,2656,18.3567,-0.0527,0,0,0.0002,0,1408.14,34.120301,-106.886741,107,0.0045,92,No notes.
ESC23,morrion,B-107,2024/11/22,18:44:27,18.3052,2656,18.3579,-0.0528,0,0,0.0015,0,1408.14,34.120301,-106.886741,115,0.0034,92,No notes.
