Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
ESC23,morrion,B-107,2024/10/11,13:56:08,12.8853,2669,12.7836,0.1017,0,0,0.0009,0,1408.14,34.120301,-106.886741,126,0.0038,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:17,12.8823,2669,12.7806,0.1017,0,0,-0.001,0,1408.14,34.120301,-106.886741,135,0.0036,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:22,12.8823,2669,12.7806,0.1017,0,0,-0.0005,0,1408.14,34.120301,-106.886741,140,0.0012,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:30,12.8843,2669,12.7825,0.1017,0,0,0.0003,0,1408.14,34.120301,-106.886741,148,0.0011,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:37,12.8834,2669,12.7817,0.1017,0,0,0.0001,0,1408.14,34.120301,-106.886741,155,0.0029,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:42,12.8845,2669,12.7827,0.1017,0,0,0.0004,0,1408.14,34.120301,-106.886741,160,0.0019,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:48,12.8838,2669,12.782,0.1017,0,0,0.0002,0,1408.14,34.120301,-106.886741,166,0.0024,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:56:54,12.8834,2669,12.7817,0.1018,0,0,-0.0001,0,1408.14,34.120301,-106.886741,172,0.001,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:57:00,12.8839,2669,12.7822,0.1018,0,0,0.0003,0,1408.14,34.120301,-106.886741,178,0.0018,93,No notes.
ESC23,morrion,B-107,2024/10/11,13:57:06,12.8829,2669,12.7811,0.1018,0,0,-0.0007,0,1408.14,34.120301,-106.886741,184,0.0028,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:09:47,13.1677,2669,13.0652,0.1025,0,0,-0.0018,0,1406.73,34.120544,-106.886317,70,0.0083,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:09:58,13.1482,2669,13.0457,0.1025,0,0,0.001,0,1406.73,34.120544,-106.886317,81,0.0007,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:10:46,13.1477,2669,13.0452,0.1025,0,0,0.0003,0,1406.73,34.120544,-106.886317,129,0.0015,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:10:54,13.1481,2669,13.0455,0.1025,0,0,0.0004,0,1406.73,34.120544,-106.886317,137,0.0023,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:00,13.1482,2669,13.0457,0.1025,0,0,0,0,1406.73,34.120544,-106.886317,143,0.0018,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:09,13.1489,2669,13.0464,0.1025,0,0,0.0002,0,1406.73,34.120544,-106.886317,152,0.0017,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:15,13.1484,2669,13.0459,0.1025,0,0,0.0001,0,1406.73,34.120544,-106.886317,158,0.0028,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:20,13.1491,2669,13.0466,0.1025,0,0,0,0,1406.73,34.120544,-106.886317,163,0.0014,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:26,13.149,2669,13.0464,0.1025,0,0,0,0,1406.73,34.120544,-106.886317,169,0.0005,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:32,13.1491,2669,13.0466,0.1025,0,0,0.0002,0,1406.73,34.120544,-106.886317,175,0.0016,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:44,13.1483,2669,13.0457,0.1025,0,0,0.0001,0,1406.73,34.120544,-106.886317,187,0.0054,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:50,13.15,2669,13.0475,0.1026,0,0,0.0001,0,1406.73,34.120544,-106.886317,193,0.0031,93,No notes.
ESC10,morrison,B-107,2024/10/11,14:11:59,13.1493,2669,13.0468,0.1026,0,0,0.0003,0,1406.73,34.120544,-106.886317,202,0.0005,94,No notes.
ESC10,morrison,B-107,2024/10/11,14:12:06,13.1511,2669,13.0485,0.1026,0,0,0.001,0,1406.73,34.120544,-106.886317,209,0.0018,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:24:00,13.3681,2669,13.2655,0.1027,0,0,-0.0095,0,1406.72,34.120661,-106.885877,51,0.0045,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:24:11,13.3665,2669,13.2639,0.1027,0,0,-0.0019,0,1406.72,34.120661,-106.885877,62,0.0042,94,No notes.
ESC16,morrison,B-107,2024/10/11,14:24:44,13.3731,2669,13.2704,0.1027,0,0,0.0009,0,1406.72,34.120661,-106.885877,95,0.0015,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:24:51,13.3713,2669,13.2686,0.1027,0,0,-0.0008,0,1406.72,34.120661,-106.885877,102,0.0007,94,No notes.
ESC16,morrison,B-107,2024/10/11,14:24:56,13.3722,2669,13.2695,0.1027,0,0,0,0,1406.72,34.120661,-106.885877,107,0.0017,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:02,13.3729,2669,13.2702,0.1027,0,0,0.0003,0,1406.72,34.120661,-106.885877,113,0.0032,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:09,13.3724,2669,13.2697,0.1027,0,0,-0.0001,0,1406.72,34.120661,-106.885877,120,0.0024,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:15,13.3718,2669,13.2692,0.1027,0,0,-0.0003,0,1406.72,34.120661,-106.885877,126,0.0011,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:20,13.3718,2669,13.2692,0.1027,0,0,-0.0003,0,1406.72,34.120661,-106.885877,131,0.0013,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:25,13.3729,2669,13.2702,0.1027,0,0,0.0004,0,1406.72,34.120661,-106.885877,136,0.0015,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:35,13.3724,2669,13.2697,0.1027,0,0,0,0,1406.72,34.120661,-106.885877,146,0.0013,94,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:41,13.3732,2669,13.2706,0.1027,0,0,0.0005,0,1406.72,34.120661,-106.885877,152,0.0017,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:46,13.3711,2669,13.2685,0.1027,0,0,-0.0007,0,1406.72,34.120661,-106.885877,157,0.0016,93,No notes.
ESC16,morrison,B-107,2024/10/11,14:25:52,13.3718,2669,13.2692,0.1026,0,0,0.0001,0,1406.72,34.120661,-106.885877,163,0.0014,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:40:39,14.1063,2669,14.0043,0.1021,0,0,-0.0058,0,1406.86,34.121114,-106.884437,66,0.0086,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:40:52,14.1453,2669,14.0433,0.102,0,0,0.0065,0,1406.86,34.121114,-106.884437,79,0.0034,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:40:58,14.138,2669,14.036,0.102,0,0,-0.0014,0,1406.86,34.121114,-106.884437,85,0.0012,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:30,14.1383,2669,14.0363,0.102,0,0,-0.0002,0,1406.86,34.121114,-106.884437,117,0.0016,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:36,14.1374,2669,14.0355,0.102,0,0,-0.0002,0,1406.86,34.121114,-106.884437,123,0.0011,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:42,14.1387,2669,14.0367,0.102,0,0,0.0006,0,1406.86,34.121114,-106.884437,129,0.0013,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:47,14.1376,2669,14.0356,0.102,0,0,-0.0003,0,1406.86,34.121114,-106.884437,134,0.0017,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:52,14.1378,2669,14.0358,0.102,0,0,0.0002,0,1406.86,34.121114,-106.884437,139,0.0012,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:41:57,14.1376,2669,14.0356,0.102,0,0,0.0002,0,1406.86,34.121114,-106.884437,144,0.0023,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:42:13,14.1374,2669,14.0355,0.1019,0,0,-0.0004,0,1406.86,34.121114,-106.884437,160,0.0017,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:42:18,14.1381,2669,14.0362,0.1019,0,0,0.0005,0,1406.86,34.121114,-106.884437,165,0.003,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:42:24,14.1386,2669,14.0367,0.1019,0,0,0.0005,0,1406.86,34.121114,-106.884437,171,0.0013,93,No notes.
ESC22,morrison,B-107,2024/10/11,14:42:29,14.1365,2669,14.0346,0.1019,0,0,-0.0006,0,1406.86,34.121114,-106.884437,176,0.0012,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:48:29,14.0446,2669,13.9431,0.1014,0,0,0.0051,0,1406.31,34.12103,-106.884683,51,0.0092,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:48:36,14.0057,2669,13.9043,0.1014,0,0,-0.0076,0,1406.31,34.12103,-106.884683,58,0.0033,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:12,14.0078,2669,13.9064,0.1014,0,0,-0.0005,0,1406.31,34.12103,-106.884683,94,0.0019,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:23,14.0124,2669,13.9111,0.1013,0,0,-0.0003,0,1406.31,34.12103,-106.884683,105,0.0005,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:29,14.0133,2669,13.9119,0.1013,0,0,0.0002,0,1406.31,34.12103,-106.884683,111,0.0027,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:34,14.0125,2669,13.9112,0.1013,0,0,-0.0003,0,1406.31,34.12103,-106.884683,116,0.0031,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:39,14.0133,2669,13.9119,0.1013,0,0,0.0001,0,1406.31,34.12103,-106.884683,121,0.0019,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:44,14.0136,2669,13.9123,0.1013,0,0,-0.0001,0,1406.31,34.12103,-106.884683,126,0.0014,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:50,14.0125,2669,13.9112,0.1013,0,0,-0.0003,0,1406.31,34.12103,-106.884683,132,0.0023,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:49:56,14.013,2669,13.9118,0.1013,0,0,0.0002,0,1406.31,34.12103,-106.884683,138,0.0026,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:50:02,14.013,2669,13.9118,0.1013,0,0,-0.0002,0,1406.31,34.12103,-106.884683,144,0.0013,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:50:07,14.0132,2669,13.9119,0.1013,0,0,-0.0001,0,1406.31,34.12103,-106.884683,149,0.0012,93,No notes.
ESC21,morrison,B-107,2024/10/11,14:50:12,14.0132,2669,13.9119,0.1013,0,0,0.0001,0,1406.31,34.12103,-106.884683,154,0.0007,92,No notes.
ESC21,morrison,B-107,2024/10/11,14:50:20,14.0127,2669,13.9114,0.1013,0,0,-0.0003,0,1406.31,34.12103,-106.884683,162,0.0011,93,No notes.
ESC08,morrison,B-107,2024/10/11,15:09:35,12.9924,2669,12.8937,0.0987,0,0,-0.0088,0,1407.01,34.120431,-106.886178,49,0.0041,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:09:44,13.0113,2669,12.9126,0.0987,0,0,0.0038,0,1407.01,34.120431,-106.886178,58,0.0022,95,No notes.
ESC08,morrison,B-107,2024/10/11,15:09:52,13.0154,2669,12.9167,0.0987,0,0,0.0015,0,1407.01,34.120431,-106.886178,66,0.004,95,No notes.
ESC08,morrison,B-107,2024/10/11,15:10:30,13.0138,2669,12.9151,0.0987,0,0,-0.0005,0,1407.01,34.120431,-106.886178,104,0.0022,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:10:35,13.0149,2669,12.9163,0.0986,0,0,-0.0001,0,1407.01,34.120431,-106.886178,109,0.0032,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:10:48,13.0147,2669,12.9162,0.0985,0,0,0.0006,0,1407.01,34.120431,-106.886178,122,0.0041,95,No notes.
ESC08,morrison,B-107,2024/10/11,15:10:54,13.0196,2669,12.9211,0.0985,0,0,0.0025,0,1407.01,34.120431,-106.886178,128,0.0035,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:10:59,13.0134,2669,12.9149,0.0985,0,0,-0.0017,0,1407.01,34.120431,-106.886178,133,0.0012,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:11:06,13.0143,2669,12.9158,0.0985,0,0,-0.0002,0,1407.01,34.120431,-106.886178,140,0.0012,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:11:12,13.0132,2669,12.9147,0.0985,0,0,-0.0007,0,1407.01,34.120431,-106.886178,146,0.0027,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:11:17,13.0146,2669,12.9162,0.0984,0,0,0.0002,0,1407.01,34.120431,-106.886178,151,0.0014,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:11:22,13.0164,2669,12.9179,0.0984,0,0,0.0006,0,1407.01,34.120431,-106.886178,156,0.0017,94,No notes.
ESC08,morrison,B-107,2024/10/11,15:11:27,13.0149,2669,12.9165,0.0984,0,0,-0.0002,0,1407.01,34.120431,-106.886178,161,0.0024,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:20:59,13.2035,2669,13.1068,0.0966,0,0,-0.0073,0,1406.75,34.120477,-106.886128,45,0.0097,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:21:08,13.1864,2669,13.0898,0.0966,0,0,-0.0081,0,1406.75,34.120477,-106.886128,54,0.0051,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:21:15,13.1868,2669,13.0902,0.0966,0,0,-0.0004,0,1406.75,34.120477,-106.886128,61,0.0032,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:21:22,13.1933,2669,13.0967,0.0965,0,0,0.002,0,1406.75,34.120477,-106.886128,68,0.003,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:21:57,13.1917,2669,13.0952,0.0965,0,0,0.0001,0,1406.75,34.120477,-106.886128,103,0.0014,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:22:02,13.1908,2669,13.0944,0.0964,0,0,-0.0002,0,1406.75,34.120477,-106.886128,108,0.0016,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:22:07,13.1907,2669,13.0943,0.0964,0,0,-0.0003,0,1406.75,34.120477,-106.886128,113,0.0016,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:22:16,13.1942,2669,13.0978,0.0964,0,0,0.0014,0,1406.75,34.120477,-106.886128,122,0.0022,92,No notes.
ESC14,morrison,B-107,2024/10/11,15:22:24,13.1911,2669,13.0948,0.0963,0,0,-0.0003,0,1406.75,34.120477,-106.886128,130,0.0031,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:22:29,13.1916,2669,13.0953,0.0963,0,0,-0.0003,0,1406.75,34.120477,-106.886128,135,0.0041,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:23:02,13.1928,2669,13.0966,0.0962,0,0,0.0004,0,1406.75,34.120477,-106.886128,168,0.0019,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:23:12,13.1913,2669,13.0952,0.0962,0,0,-0.0003,0,1406.75,34.120477,-106.886128,178,0.0023,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:23:18,13.1925,2669,13.0964,0.0961,0,0,0.0011,0,1406.75,34.120477,-106.886128,184,0.0028,94,No notes.
ESC14,morrison,B-107,2024/10/11,15:23:23,13.1927,2669,13.0966,0.0961,0,0,0.0006,0,1406.75,34.120477,-106.886128,189,0.0014,94,No notes.
ESC23,morrion,B-107,2024/10/11,15:32:25,12.7972,2669,12.7032,0.0941,0,0,-0.0091,0,1408.14,34.120301,-106.886741,51,0.0043,94,No notes.
ESC23,morrion,B-107,2024/10/11,15:32:57,12.7997,2669,12.7056,0.0941,0,0,-0.0006,0,1408.14,34.120301,-106.886741,83,0.0028,94,No notes.
ESC23,morrion,B-107,2024/10/11,15:33:08,12.8042,2669,12.7102,0.0939,0,0,0.0001,0,1408.14,34.120301,-106.886741,94,0.0016,94,No notes.
ESC23,morrion,B-107,2024/10/11,15:33:23,12.8039,2669,12.7101,0.0939,0,0,0.0004,0,1408.14,34.120301,-106.886741,109,0.001,94,No notes.
ESC23,morrion,B-107,2024/10/11,15:35:07,12.8175,2669,12.7241,0.0934,0,0,-0.0077,0,1408.14,34.120301,-106.886741,49,0.0064,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:35:16,12.7981,2669,12.7047,0.0934,0,0,-0.0038,0,1408.14,34.120301,-106.886741,58,0.0041,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:35:39,12.8055,2669,12.7122,0.0933,0,0,-0.0006,0,1408.14,34.120301,-106.886741,81,0.0014,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:35:46,12.804,2669,12.7108,0.0933,0,0,-0.0005,0,1408.14,34.120301,-106.886741,88,0.0022,92,No notes.
ESC23,morrion,B-107,2024/10/11,15:35:58,12.8065,2669,12.7133,0.0932,0,0,0.0007,0,1408.14,34.120301,-106.886741,100,0.0011,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:36:14,12.8059,2669,12.7127,0.0931,0,0,0.0002,0,1408.14,34.120301,-106.886741,116,0.0025,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:36:20,12.8058,2669,12.7127,0.0931,0,0,0.0001,0,1408.14,34.120301,-106.886741,122,0.0026,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:36:28,12.8067,2669,12.7136,0.0931,0,0,0.0002,0,1408.14,34.120301,-106.886741,130,0.0024,93,No notes.
ESC23,morrion,B-107,2024/10/11,15:36:34,12.8056,2669,12.7125,0.0931,0,0,0,0,1408.14,34.120301,-106.886741,136,0.0011,93,No notes.
ESC17,morrison,B-107,2024/10/11,15:45:49,13.3434,2669,13.2529,0.0906,0,0,-0.0062,0,1046.96,34.120709,-106.885639,54,0.0021,93,No notes.
ESC17,morrison,B-107,2024/10/11,15:45:54,13.3356,2669,13.2451,0.0905,0,0,-0.0017,0,1046.96,34.120709,-106.885639,59,0.0045,93,No notes.
ESC17,morrison,B-107,2024/10/11,15:46:00,13.3379,2669,13.2474,0.0905,0,0,0.0014,0,1046.96,34.120709,-106.885639,65,0.0032,94,No notes.
ESC17,morrison,B-107,2024/10/11,15:46:06,13.3386,2669,13.2481,0.0905,0,0,0.0011,0,1046.96,34.120709,-106.885639,71,0.0043,93,No notes.
ESC17,morrison,B-107,2024/10/11,15:46:12,13.3408,2669,13.2504,0.0904,0,0,0.0006,0,1046.96,34.120709,-106.885639,77,0.0029,93,No notes.
ESC17,morrison,B-107,2024/10/11,15:46:40,13.3397,2669,13.2493,0.0904,0,0,-0.0005,0,1046.96,34.120709,-106.885639,105,0.002,93,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:55:57,13.018,2669,12.9305,0.0875,0,0,-0.0076,0,1406.87,34.120365,-106.886292,54,0.005,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:56:06,13.0042,2669,12.9167,0.0875,0,0,-0.0036,0,1406.87,34.120365,-106.886292,63,0.0042,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:56:14,13.0149,2669,12.9275,0.0874,0,0,0.0032,0,1406.87,34.120365,-106.886292,71,0.0019,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:56:21,13.0159,2669,12.9286,0.0874,0,0,0.0003,0,1406.87,34.120365,-106.886292,78,0.0022,94,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:56:45,13.0134,2669,12.9261,0.0873,0,0,-0.0002,0,1406.87,34.120365,-106.886292,102,0.0018,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:56:50,13.0129,2669,12.9257,0.0872,0,0,-0.0007,0,1406.87,34.120365,-106.886292,107,0.0022,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:00,13.0145,2669,12.9273,0.0872,0,0,0.0006,0,1406.87,34.120365,-106.886292,117,0.0017,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:09,13.0161,2669,12.9289,0.0871,0,0,0.001,0,1406.87,34.120365,-106.886292,126,0.0039,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:15,13.0135,2669,12.9264,0.0871,0,0,-0.0007,0,1406.87,34.120365,-106.886292,132,0.0033,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:21,13.013,2669,12.9259,0.087,0,0,-0.0016,0,1406.87,34.120365,-106.886292,138,0.0073,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:28,13.0151,2669,12.928,0.087,0,0,0.001,0,1406.87,34.120365,-106.886292,145,0.0018,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:39,13.0143,2669,12.9273,0.0869,0,0,0.0001,0,1406.87,34.120365,-106.886292,156,0.002,92,No notes.
ESC-E06,morrison,B-107,2024/10/11,15:57:45,13.0128,2669,12.9259,0.0869,0,0,-0.001,0,1406.87,34.120365,-106.886292,162,0.0034,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:04:04,13.3092,2669,13.2243,0.0848,0,0,-0.0078,0,1046.96,34.120709,-106.885639,56,0.004,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:04:14,13.3197,2669,13.235,0.0848,0,0,0.0026,0,1046.96,34.120709,-106.885639,66,0.0025,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:01,13.3193,2669,13.2348,0.0845,0,0,-0.0014,0,1046.96,34.120709,-106.885639,113,0.0045,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:16,13.3189,2669,13.2344,0.0844,0,0,-0.0002,0,1046.96,34.120709,-106.885639,128,0.0013,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:21,13.3206,2669,13.2362,0.0844,0,0,-0.0001,0,1046.96,34.120709,-106.885639,133,0.0029,91,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:27,13.3188,2669,13.2344,0.0843,0,0,-0.001,0,1046.96,34.120709,-106.885639,139,0.0025,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:32,13.321,2669,13.2367,0.0843,0,0,0.0008,0,1046.96,34.120709,-106.885639,144,0.0016,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:37,13.3201,2669,13.2359,0.0843,0,0,-0.0002,0,1046.96,34.120709,-106.885639,149,0.0016,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:43,13.3212,2669,13.2369,0.0842,0,0,0.0009,0,1046.96,34.120709,-106.885639,155,0.0025,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:48,13.319,2669,13.2348,0.0842,0,0,-0.0006,0,1046.96,34.120709,-106.885639,160,0.0029,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:05:53,13.32,2669,13.2359,0.0842,0,0,-0.0001,0,1046.96,34.120709,-106.885639,165,0.0023,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:06:00,13.3211,2669,13.2369,0.0841,0,0,0.0006,0,1046.96,34.120709,-106.885639,172,0.0016,92,No notes.
ESC17,morrison,B-107,2024/10/11,16:06:06,13.3198,2669,13.2357,0.0841,0,0,0,0,1046.96,34.120709,-106.885639,178,0.0012,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:14:03,13.9886,2669,13.9073,0.0812,0,0,-0.0094,0,1406.86,34.121114,-106.884437,50,0.0055,91,No notes.
ESC22,morrison,B-107,2024/10/11,16:14:23,13.9754,2669,13.8942,0.0812,0,0,-0.0065,0,1406.86,34.121114,-106.884437,70,0.0024,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:14:39,13.9849,2669,13.9038,0.0811,0,0,0.0012,0,1406.86,34.121114,-106.884437,86,0.0012,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:15:12,13.9825,2669,13.9017,0.0808,0,0,0,0,1406.86,34.121114,-106.884437,119,0.0021,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:15:18,13.9808,2669,13.9001,0.0808,0,0,-0.001,0,1406.86,34.121114,-106.884437,125,0.0017,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:15:27,13.9833,2669,13.9025,0.0807,0,0,0.0005,0,1406.86,34.121114,-106.884437,134,0.0022,91,No notes.
ESC22,morrison,B-107,2024/10/11,16:15:35,13.9825,2669,13.9018,0.0807,0,0,0,0,1406.86,34.121114,-106.884437,142,0.0009,92,No notes.
ESC22,morrison,B-107,2024/10/11,16:15:54,13.9844,2669,13.9038,0.0806,0,0,0.001,0,1406.86,34.121114,-106.884437,161,0.0016,91,No notes.
ESC22,morrison,B-107,2024/10/11,16:16:01,13.9793,2669,13.8988,0.0805,0,0,-0.0007,0,1406.86,34.121114,-106.884437,168,0.0013,91,No notes.
ESC22,morrison,B-107,2024/10/11,16:16:07,13.9672,2669,13.8868,0.0805,0,0,-0.0048,0,1406.86,34.121114,-106.884437,174,0.0032,91,No notes.
